game,Console,TotalSales,Publisher,genre,Releasedate,urlimg,urlgame
Prey (2017),XOne,0.45,Bethesda Softworks,Shooter,05 May 17,https://www.vgchartz.com/games/boxart/full_3323041AmericaFrontccc.png,https://www.vgchartz.com/game/121498/prey-2017/?region=All
Sniper Elite III,XOne,0.43,505 Games,Shooter,01 Jul 14,https://www.vgchartz.com/games/boxart/full_6553342AmericaFrontccc.jpg,https://www.vgchartz.com/game/78934/sniper-elite-iii/?region=All
Destiny: The Collection,XOne,0.41,Activision,Shooter,19 Sep 16,https://www.vgchartz.com/games/boxart/full_6007302AmericaFrontccc.jpg,https://www.vgchartz.com/game/129510/destiny-the-collection/?region=All
METRO Redux,XOne,0.31,Deep Silver,Shooter,26 Aug 14,https://www.vgchartz.com/games/boxart/full_425460AmericaFrontccc.png,https://www.vgchartz.com/game/80684/metro-redux/?region=All
Sniper Elite 4,XOne,0.30,Rebellion Developments,Shooter,14 Feb 17,https://www.vgchartz.com/games/boxart/full_7593839AmericaFrontccc.png,https://www.vgchartz.com/game/120409/sniper-elite-4/?region=All
Battleborn,XOne,0.28,2K Games,Shooter,03 May 16,https://www.vgchartz.com/games/boxart/full_8459937AmericaFrontccc.png,https://www.vgchartz.com/game/83646/battleborn/?region=All
Call of Duty: Modern Warfare Remastered,XOne,0.24,Activision,Shooter,27 Jul 17,https://www.vgchartz.com/games/boxart/full_1784736AmericaFrontccc.jpg,https://www.vgchartz.com/game/186209/call-of-duty-modern-warfare-remastered/?region=All
Payday 2,XOne,0.23,505 Games,Shooter,16 Jun 15,https://www.vgchartz.com/games/boxart/full_9488711AmericaFrontccc.png,https://www.vgchartz.com/game/85347/payday-2/?region=All
Homefront: The Revolution,XOne,0.21,Deep Silver,Shooter,17 May 16,https://www.vgchartz.com/games/boxart/full_7615083AmericaFrontccc.png,https://www.vgchartz.com/game/83146/homefront-the-revolution/?region=All
theHunter: Call of the Wild,XOne,0.21,THQ Nordic,Shooter,02 Oct 17,https://www.vgchartz.com/games/boxart/full_5053685AmericaFrontccc.jpg,https://www.vgchartz.com/game/207483/thehunter-call-of-the-wild/?region=All
Sniper: Ghost Warrior 3,XOne,0.18,City Interactive,Shooter,25 Apr 17,https://www.vgchartz.com/games/boxart/full_4345430AmericaFrontccc.jpg,https://www.vgchartz.com/game/84974/sniper-ghost-warrior-3/?region=All
Wolfenstein: The Old Blood,XOne,0.15,Bethesda Softworks,Shooter,05 May 15,https://www.vgchartz.com/games/boxart/full_3573931AmericaFrontccc.jpg,https://www.vgchartz.com/game/85460/wolfenstein-the-old-blood/?region=All
Transformer: Rise of the Dark Spark,XOne,0.15,Activision,Shooter,24 Jun 14,https://www.vgchartz.com/games/boxart/full_990952AmericaFrontccc.jpg,https://www.vgchartz.com/game/78837/transformer-rise-of-the-dark-spark/?region=All
Destiny 2: Forsaken,XOne,0.13,Activision,Shooter,04 Sep 18,https://www.vgchartz.com/games/boxart/full_3838154AmericaFrontccc.jpg,https://www.vgchartz.com/game/222516/destiny-2-forsaken/?region=All
Wolfenstein The Two Pack,XOne,0.12,Bethesda Softworks,Shooter,22 Aug 17,https://www.vgchartz.com/games/boxart/full_4957780AmericaFrontccc.jpg,https://www.vgchartz.com/game/192927/wolfenstein-the-two-pack/?region=All
Zombie Army Trilogy,XOne,0.12,Rebellion Developments,Shooter,06 Mar 15,https://www.vgchartz.com/games/boxart/full_6636208AmericaFrontccc.jpg,https://www.vgchartz.com/game/85069/zombie-army-trilogy/?region=All
Duke Nukem 3D: 20th Anniversary World Tour,XOne,0.09,Gearbox Software,Shooter,18 Oct 16,https://www.vgchartz.com/games/boxart/full_5944145AmericaFrontccc.jpg,https://www.vgchartz.com/game/137634/duke-nukem-3d-20th-anniversary-world-tour/?region=All
Bulletstorm: Full Clip Edition,XOne,0.08,Gearbox Software,Shooter,07 Apr 17,https://www.vgchartz.com/games/boxart/full_6325949AmericaFrontccc.jpg,https://www.vgchartz.com/game/158280/bulletstorm-full-clip-edition/?region=All
Resident Evil 6,XOne,0.07,Capcom,Shooter,29 Mar 16,https://www.vgchartz.com/games/boxart/full_1655637AmericaFrontccc.jpg,https://www.vgchartz.com/game/92806/resident-evil-6/?region=All
Killing Floor 2,XOne,0.06,Tripwire Interactive,Shooter,29 Aug 17,https://www.vgchartz.com/games/boxart/full_1815063PALFrontccc.jpg,https://www.vgchartz.com/game/191222/killing-floor-2/?region=All
Hunting Simulator,XOne,0.06,Bigben Interactive,Shooter,11 Jul 17,https://www.vgchartz.com/games/boxart/full_8525042AmericaFrontccc.jpg,https://www.vgchartz.com/game/186217/hunting-simulator/?region=All
Strange Brigade,XOne,0.05,Rebellion Developments,Shooter,28 Aug 18,https://www.vgchartz.com/games/boxart/full_9421220AmericaFrontccc.jpg,https://www.vgchartz.com/game/221921/strange-brigade/?region=All
Red Faction: Guerrilla Re-Mars-tered,XOne,0.05,THQ Nordic,Shooter,03 Jul 18,https://www.vgchartz.com/games/boxart/full_7414374AmericaFrontccc.jpg,https://www.vgchartz.com/game/221893/red-faction-guerrilla-re-mars-tered/?region=All
Deer Hunter Reloaded,XOne,0.04,GameMill Entertainment,Shooter,24 Oct 17,https://www.vgchartz.com/games/boxart/full_7773068AmericaFrontccc.jpg,https://www.vgchartz.com/game/189460/deer-hunter-reloaded/?region=All
Shadow Warrior (2013),XOne,0.04,Devolver Digital,Shooter,21 Oct 14,https://www.vgchartz.com/games/boxart/full_2774800AmericaFrontccc.jpg,https://www.vgchartz.com/game/84735/shadow-warrior-2013/?region=All
Dead Alliance,XOne,0.04,Maximum Games,Shooter,29 Aug 17,https://www.vgchartz.com/games/boxart/full_9252756AmericaFrontccc.jpg,https://www.vgchartz.com/game/192912/dead-alliance/?region=All
Raid: World War II,XOne,0.03,505 Games,Shooter,10 Oct 17,https://www.vgchartz.com/games/boxart/full_9711234AmericaFrontccc.jpg,https://www.vgchartz.com/game/206279/raid-world-war-ii/?region=All
Big Buck Hunter Arcade,XOne,0.02,GameMill,Shooter,17 Jan 17,https://www.vgchartz.com/games/boxart/full_4841774AmericaFrontccc.jpg,https://www.vgchartz.com/game/153590/big-buck-hunter-arcade/?region=All
Rogue Trooper Redux,XOne,0.02,Rebellion,Shooter,17 Oct 17,https://www.vgchartz.com/games/boxart/full_7760851AmericaFrontccc.jpg,https://www.vgchartz.com/game/211706/rogue-trooper-redux/?region=All
Tempest 4000,XOne,0.01,Atari,Shooter,27 Jul 18,https://www.vgchartz.com/games/boxart/full_9862574AmericaFrontccc.jpg,https://www.vgchartz.com/game/221961/tempest-4000/?region=All
Mothergunship,XOne,0.01,Sold Out,Shooter,24 Aug 18,https://www.vgchartz.com/games/boxart/full_2622469AmericaFrontccc.jpg,https://www.vgchartz.com/game/221761/mothergunship/?region=All
Ziggurat,XOne,0.01,Milkstone Studios,Shooter,20 Mar 15,https://www.vgchartz.com/games/boxart/full_3768456PALFrontccc.jpg,https://www.vgchartz.com/game/86439/ziggurat/?region=All
The Sims 4,XOne,0.73,Electronic Arts,Simulation,17 Nov 17,https://www.vgchartz.com/games/boxart/full_3621080AmericaFrontccc.jpg,https://www.vgchartz.com/game/192886/the-sims-4/?region=All
Zoo Tycoon (2013),XOne,0.48,Microsoft Studios,Simulation,22 Nov 13,https://www.vgchartz.com/games/boxart/full_9087358AmericaFrontccc.jpg,https://www.vgchartz.com/game/75274/zoo-tycoon-2013/?region=All
Farming Simulator 17,XOne,0.33,Focus Home Interactive,Simulation,25 Oct 16,https://www.vgchartz.com/games/boxart/full_1741221AmericaFrontccc.jpg,https://www.vgchartz.com/game/120413/farming-simulator-17/?region=All
Farming Simulator 19,XOne,0.32,Focus Home Interactive,Simulation,20 Nov 18,https://www.vgchartz.com/games/boxart/full_9451539PALFrontccc.jpg,https://www.vgchartz.com/game/222229/farming-simulator-19/?region=All
Jurassic World Evolution,XOne,0.26,Frontier Developments,Simulation,03 Jul 18,https://www.vgchartz.com/games/boxart/full_8202876AmericaFrontccc.jpg,https://www.vgchartz.com/game/221890/jurassic-world-evolution/?region=All
Farming Simulator 2015,XOne,0.24,Focus Home Interactive,Simulation,19 May 15,https://www.vgchartz.com/games/boxart/full_1279429PALFrontccc.jpg,https://www.vgchartz.com/game/83762/farming-simulator-2015/?region=All
Cities: Skylines,XOne,0.18,Koch Media,Simulation,21 Apr 17,https://www.vgchartz.com/games/boxart/full_4014988AmericaFrontccc.jpg,https://www.vgchartz.com/game/170629/cities-skylines/?region=All
Spintires: MudRunner,XOne,0.15,Focus Home Interactive,Simulation,31 Oct 17,https://www.vgchartz.com/games/boxart/full_8923123AmericaFrontccc.jpg,https://www.vgchartz.com/game/206654/spintires-mudrunner/?region=All
Real Farm,XOne,0.10,Soedesco,Simulation,27 Oct 17,https://www.vgchartz.com/games/boxart/full_4557954AmericaFrontccc.jpg,https://www.vgchartz.com/game/212050/real-farm/?region=All
Slime Rancher,XOne,0.10,Skybound Games,Simulation,04 Sep 18,https://www.vgchartz.com/games/boxart/full_177978AmericaFrontccc.jpg,https://www.vgchartz.com/game/222537/slime-rancher/?region=All
Elite: Dangerous,XOne,0.08,Frontier Developments,Simulation,27 Jun 17,https://www.vgchartz.com/games/boxart/full_8237214AmericaFrontccc.jpg,https://www.vgchartz.com/game/86118/elite-dangerous/?region=All
Overcooked! 2,XOne,0.08,Sold Out,Simulation,07 Aug 18,https://www.vgchartz.com/games/boxart/full_5805293AmericaFrontccc.jpg,https://www.vgchartz.com/game/222191/overcooked-2/?region=All
Rapala Fishing Pro Series,XOne,0.06,GameMill,Simulation,24 Oct 17,https://www.vgchartz.com/games/boxart/full_2503972AmericaFrontccc.jpg,https://www.vgchartz.com/game/208597/rapala-fishing-pro-series/?region=All
The Long Dark,XOne,0.05,Skybound Games,Simulation,04 Sep 18,https://www.vgchartz.com/games/boxart/full_7752441AmericaFrontccc.jpg,https://www.vgchartz.com/game/222545/the-long-dark/?region=All
Surviving Mars,XOne,0.05,Maximum Games,Simulation,15 Mar 18,https://www.vgchartz.com/games/boxart/full_4139872AmericaFrontccc.jpg,https://www.vgchartz.com/game/221365/surviving-mars/?region=All
Fishing Sim World,XOne,0.05,Dovetail Games,Simulation,18 Sep 18,https://www.vgchartz.com/games/boxart/full_2033266AmericaFrontccc.jpg,https://www.vgchartz.com/game/222430/fishing-sim-world/?region=All
Railway Empire,XOne,0.03,Kalypso Media,Simulation,30 Jan 18,https://www.vgchartz.com/games/boxart/full_327384AmericaFrontccc.png,https://www.vgchartz.com/game/220582/railway-empire/?region=All
Pure Farming 2018,XOne,0.03,Techland,Simulation,13 Mar 18,https://www.vgchartz.com/games/boxart/full_3536176AmericaFrontccc.jpg,https://www.vgchartz.com/game/208595/pure-farming-2018/?region=All
Train Sim World,XOne,0.03,Maximum Games,Simulation,24 Jul 18,https://www.vgchartz.com/games/boxart/full_5004027AmericaFrontccc.jpg,https://www.vgchartz.com/game/222089/train-sim-world/?region=All
Stardew Valley,XOne,0.03,505 Games,Simulation,11 Apr 17,https://www.vgchartz.com/games/boxart/full_6698813AmericaFrontccc.jpg,https://www.vgchartz.com/game/155897/stardew-valley/?region=All
Prison Architect,XOne,0.02,Introversion Software,Simulation,28 Jun 16,https://www.vgchartz.com/games/boxart/full_3123868AmericaFrontccc.jpg,https://www.vgchartz.com/game/109948/prison-architect/?region=All
Tropico 5,XOne,0.02,Kalypso Media,Simulation,24 May 16,https://www.vgchartz.com/games/boxart/full_9075677AmericaFrontccc.jpg,https://www.vgchartz.com/game/99046/tropico-5/?region=All
Le Tour de France 2017,XOne,0.02,Focus Home Interactive,Simulation,15 Jun 17,https://www.vgchartz.com/games/boxart/full_1155044PALFrontccc.jpg,https://www.vgchartz.com/game/182377/le-tour-de-france-2017/?region=All
Goat Simulator: The Bundle,XOne,0.01,Koch Media,Simulation,04 Mar 16,https://www.vgchartz.com/games/boxart/full_3258228PALFrontccc.jpg,https://www.vgchartz.com/game/89597/goat-simulator-the-bundle/?region=All
Project Highrise: Architect's Edition,XOne,0.01,Kalypso Media,Simulation,13 Nov 18,https://www.vgchartz.com/games/boxart/full_5551444AmericaFrontccc.jpg,https://www.vgchartz.com/game/222252/project-highrise-architects-edition/?region=All
ScreamRide,XOne,0.01,Microsoft Studios,Simulation,03 Mar 15,https://www.vgchartz.com/games/boxart/full_6462234AmericaFrontccc.jpg,https://www.vgchartz.com/game/84159/screamride/?region=All
This Is The Police,XOne,0.01,THQ Nordic,Simulation,22 Mar 17,https://www.vgchartz.com/games/boxart/full_13518AmericaFrontccc.jpg,https://www.vgchartz.com/game/158296/this-is-the-police/?region=All
FIFA 17,XOne,3.71,Electronic Arts,Sports,27 Sep 16,https://www.vgchartz.com/games/boxart/full_9060196AmericaFrontccc.jpg,https://www.vgchartz.com/game/117271/fifa-17/?region=All
FIFA 16,XOne,3.25,EA Sports,Sports,22 Sep 15,https://www.vgchartz.com/games/boxart/full_8789149AmericaFrontccc.jpg,https://www.vgchartz.com/game/85614/fifa-16/?region=All
FIFA 18,XOne,3.14,EA Sports,Sports,29 Sep 17,https://www.vgchartz.com/games/boxart/full_6019647AmericaFrontccc.jpg,https://www.vgchartz.com/game/180524/fifa-18/?region=All
Madden NFL 16,XOne,2.47,EA Sports,Sports,25 Aug 15,https://www.vgchartz.com/games/boxart/full_8506523AmericaFrontccc.jpg,https://www.vgchartz.com/game/85397/madden-nfl-16/?region=All
Madden NFL 17,XOne,2.44,EA Sports,Sports,23 Aug 16,https://www.vgchartz.com/games/boxart/full_7744633AmericaFrontccc.jpg,https://www.vgchartz.com/game/86432/madden-nfl-17/?region=All
NBA 2K16,XOne,2.41,2K Sports,Sports,29 Sep 15,https://www.vgchartz.com/games/boxart/full_4368420AmericaFrontccc.jpg,https://www.vgchartz.com/game/85555/nba-2k16/?region=All
FIFA 19,XOne,2.22,Electronic Arts,Sports,28 Sep 18,https://www.vgchartz.com/games/boxart/full_4884699AmericaFrontccc.jpg,https://www.vgchartz.com/game/222163/fifa-19/?region=All
FIFA 15,XOne,2.19,EA Sports,Sports,23 Sep 14,https://www.vgchartz.com/games/boxart/full_7194287AmericaFrontccc.jpg,https://www.vgchartz.com/game/82923/fifa-15/?region=All
NBA 2K17,XOne,2.04,2K Sports,Sports,16 Sep 16,https://www.vgchartz.com/games/boxart/full_4651786AmericaFrontccc.jpg,https://www.vgchartz.com/game/103819/nba-2k17/?region=All
NBA 2K18,XOne,2.02,2K Sports,Sports,19 Sep 17,https://www.vgchartz.com/games/boxart/full_1524157AmericaFrontccc.jpg,https://www.vgchartz.com/game/174554/nba-2k18/?region=All
Madden NFL 18,XOne,1.91,EA Sports,Sports,25 Aug 17,https://www.vgchartz.com/games/boxart/full_1453628AmericaFrontccc.jpg,https://www.vgchartz.com/game/158153/madden-nfl-18/?region=All
NBA 2K15,XOne,1.74,2K Sports,Sports,07 Oct 14,https://www.vgchartz.com/games/boxart/full_9681367AmericaFrontccc.png,https://www.vgchartz.com/game/78585/nba-2k15/?region=All
NBA 2K19,XOne,1.74,2K Sports,Sports,11 Sep 18,https://www.vgchartz.com/games/boxart/full_1055578AmericaFrontccc.jpg,https://www.vgchartz.com/game/222083/nba-2k19/?region=All
Madden NFL 15,XOne,1.60,EA Sports,Sports,26 Aug 14,https://www.vgchartz.com/games/boxart/full_9753990AmericaFrontccc.jpeg,https://www.vgchartz.com/game/81575/madden-nfl-15/?region=All
Madden NFL 19,XOne,1.51,EA Sports,Sports,10 Aug 18,https://www.vgchartz.com/games/boxart/full_3229235AmericaFrontccc.jpg,https://www.vgchartz.com/game/221182/madden-nfl-19/?region=All
Rocket League,XOne,1.38,505 Games,Sports,05 Jul 16,https://www.vgchartz.com/games/boxart/full_9015416AmericaFrontccc.png,https://www.vgchartz.com/game/86251/rocket-league/?region=All
FIFA 14,XOne,1.31,EA Sports,Sports,22 Nov 13,https://www.vgchartz.com/games/boxart/full_5849917AmericaFrontccc.jpg,https://www.vgchartz.com/game/72224/fifa-14/?region=All
NBA 2K14,XOne,0.94,2K Sports,Sports,22 Nov 13,https://www.vgchartz.com/games/boxart/full_1880144AmericaFrontccc.jpeg,https://www.vgchartz.com/game/74164/nba-2k14/?region=All
Madden NFL 25,XOne,0.83,EA Sports,Sports,22 Nov 13,https://www.vgchartz.com/games/boxart/full_1532866AmericaFrontccc.jpg,https://www.vgchartz.com/game/72223/madden-nfl-25/?region=All
WWE 2K18,XOne,0.66,2K Sports,Sports,17 Oct 17,https://www.vgchartz.com/games/boxart/full_2040981AmericaFrontccc.jpg,https://www.vgchartz.com/game/183847/wwe-2k18/?region=All
WWE 2K16,XOne,0.63,Take-Two Interactive,Sports,27 Oct 15,https://www.vgchartz.com/games/boxart/full_6826183AmericaFrontccc.png,https://www.vgchartz.com/game/85560/wwe-2k16/?region=All
Kinect Sports Rivals,XOne,0.62,Microsoft Studios,Sports,08 Apr 14,https://www.vgchartz.com/games/boxart/full_2632353AmericaFrontccc.jpg,https://www.vgchartz.com/game/73084/kinect-sports-rivals/?region=All
WWE 2K15,XOne,0.61,2K Sports,Sports,18 Nov 14,https://www.vgchartz.com/games/boxart/full_9444106AmericaFrontccc.jpg,https://www.vgchartz.com/game/78591/wwe-2k15/?region=All
EA Sports UFC 2,XOne,0.61,EA Sports,Sports,15 Mar 16,https://www.vgchartz.com/games/boxart/full_8551253AmericaFrontccc.jpg,https://www.vgchartz.com/game/86174/ea-sports-ufc-2/?region=All
NHL 17,XOne,0.60,EA Sports,Sports,13 Sep 16,https://www.vgchartz.com/games/boxart/full_3602419AmericaFrontccc.jpg,https://www.vgchartz.com/game/117547/nhl-17/?region=All
WWE 2K17,XOne,0.57,2K Games,Sports,11 Oct 16,https://www.vgchartz.com/games/boxart/full_5884930AmericaFrontccc.jpg,https://www.vgchartz.com/game/115627/wwe-2k17/?region=All
NHL 16,XOne,0.51,EA Sports,Sports,15 Sep 15,https://www.vgchartz.com/games/boxart/full_1969235AmericaFrontccc.jpg,https://www.vgchartz.com/game/85563/nhl-16/?region=All
Steep,XOne,0.48,Ubisoft,Sports,02 Dec 16,https://www.vgchartz.com/games/boxart/full_7964714AmericaFrontccc.jpg,https://www.vgchartz.com/game/120139/steep/?region=All
EA Sports UFC 3,XOne,0.44,EA Sports,Sports,02 Feb 18,https://www.vgchartz.com/games/boxart/full_7086150AmericaFrontccc.jpg,https://www.vgchartz.com/game/217398/ea-sports-ufc-3/?region=All
NHL 15,XOne,0.42,EA Sports,Sports,09 Sep 14,https://www.vgchartz.com/games/boxart/full_9797369AmericaFrontccc.png,https://www.vgchartz.com/game/82013/nhl-15/?region=All
NHL 18,XOne,0.39,EA Sports,Sports,15 Sep 17,https://www.vgchartz.com/games/boxart/full_1695523AmericaFrontccc.png,https://www.vgchartz.com/game/184570/nhl-18/?region=All
NHL 19,XOne,0.29,EA Sports,Sports,14 Sep 18,https://www.vgchartz.com/games/boxart/full_9855653AmericaFrontccc.jpg,https://www.vgchartz.com/game/222234/nhl-19/?region=All
Rory McIlroy PGA Tour,XOne,0.28,Electronic Arts,Sports,14 Jul 15,https://www.vgchartz.com/games/boxart/full_3969433AmericaFrontccc.png,https://www.vgchartz.com/game/85313/rory-mcilroy-pga-tour/?region=All
NBA Live 14,XOne,0.24,EA Sports,Sports,22 Nov 13,https://www.vgchartz.com/games/boxart/full_8754138PALFrontccc.jpg,https://www.vgchartz.com/game/74705/nba-live-14/?region=All
NBA Live 15,XOne,0.22,Electronic Arts,Sports,28 Oct 14,https://www.vgchartz.com/games/boxart/full_4726889AmericaFrontccc.jpg,https://www.vgchartz.com/game/84761/nba-live-15/?region=All
NBA Live 18,XOne,0.21,EA Sports,Sports,15 Sep 17,https://www.vgchartz.com/games/boxart/full_7163829AmericaFrontccc.jpg,https://www.vgchartz.com/game/195580/nba-live-18/?region=All
Shape Up,XOne,0.18,Ubisoft,Sports,11 Nov 14,https://www.vgchartz.com/games/boxart/full_9398209AmericaFrontccc.jpg,https://www.vgchartz.com/game/82900/shape-up/?region=All
Pro Evolution Soccer 2015,XOne,0.15,Konami Digital Entertainment,Sports,11 Nov 14,https://www.vgchartz.com/games/boxart/full_5218166AmericaFrontccc.jpg,https://www.vgchartz.com/game/84170/pro-evolution-soccer-2015/?region=All
NBA Live 19,XOne,0.15,Electronic Arts,Sports,07 Sep 18,https://www.vgchartz.com/games/boxart/full_1465784AmericaFrontccc.jpg,https://www.vgchartz.com/game/222169/nba-live-19/?region=All
Tony Hawk's Pro Skater 5,XOne,0.14,Activision,Sports,29 Sep 15,https://www.vgchartz.com/games/boxart/full_2301260AmericaFrontccc.jpeg,https://www.vgchartz.com/game/85451/tony-hawks-pro-skater-5/?region=All
R.B.I. Baseball 18,XOne,0.13,MLB Advanced Media,Sports,20 Mar 18,https://www.vgchartz.com/games/boxart/full_5389442AmericaFrontccc.jpg,https://www.vgchartz.com/game/221183/rbi-baseball-18/?region=All
NBA Live 16,XOne,0.13,EA Sports,Sports,29 Sep 15,https://www.vgchartz.com/games/boxart/full_3097029AmericaFrontccc.jpg,https://www.vgchartz.com/game/85803/nba-live-16/?region=All
Pro Evolution Soccer 2016,XOne,0.12,Konami Digital Entertainment,Sports,15 Sep 15,https://www.vgchartz.com/games/boxart/full_5313234AmericaFrontccc.jpg,https://www.vgchartz.com/game/85760/pro-evolution-soccer-2016/?region=All
Pro Evolution Soccer 2018,XOne,0.12,Konami Digital Entertainment,Sports,12 Sep 17,https://www.vgchartz.com/games/boxart/full_1465976PALFrontccc.jpg,https://www.vgchartz.com/game/180532/pro-evolution-soccer-2018/?region=All
Pro Evolution Soccer 2017,XOne,0.10,Konami Digital Entertainment,Sports,13 Sep 16,https://www.vgchartz.com/games/boxart/full_6702508AmericaFrontccc.jpg,https://www.vgchartz.com/game/126530/pro-evolution-soccer-2017/?region=All
Rugby 15,XOne,0.09,Maximum Games,Sports,24 Feb 15,https://www.vgchartz.com/games/boxart/full_1913603AmericaFrontccc.jpg,https://www.vgchartz.com/game/85128/rugby-15/?region=All
The Golf Club,XOne,0.07,Maximum Games,Sports,28 Apr 15,https://www.vgchartz.com/games/boxart/full_2776146AmericaFrontccc.jpg,https://www.vgchartz.com/game/78420/the-golf-club/?region=All
R.B.I. Baseball 2017,XOne,0.07,MLB.com,Sports,28 Mar 17,https://www.vgchartz.com/games/boxart/full_4795176AmericaFrontccc.jpg,https://www.vgchartz.com/game/157498/rbi-baseball-2017/?region=All
NBA 2K Playgrounds 2,XOne,0.06,2K Games,Sports,16 Oct 18,https://www.vgchartz.com/games/boxart/full_118857AmericaFrontccc.jpg,https://www.vgchartz.com/game/222756/nba-2k-playgrounds-2/?region=All
MX vs. ATV Supercross Encore,XOne,0.06,Nordic Games,Sports,27 Oct 15,https://www.vgchartz.com/games/boxart/full_1376577AmericaFrontccc.jpg,https://www.vgchartz.com/game/86126/mx-vs-atv-supercross-encore/?region=All
R.B.I. Baseball 2016,XOne,0.06,MLB.com,Sports,05 Apr 16,https://www.vgchartz.com/games/boxart/full_5829470AmericaFrontccc.jpg,https://www.vgchartz.com/game/97958/rbi-baseball-2016/?region=All
Golf Club 2,XOne,0.06,Maximum Games,Sports,27 Jun 17,https://www.vgchartz.com/games/boxart/full_614051AmericaFrontccc.jpg,https://www.vgchartz.com/game/168461/golf-club-2/?region=All
Mark McMorris Infinite Air,XOne,0.06,Maximum Games,Sports,25 Oct 16,https://www.vgchartz.com/games/boxart/full_1166937AmericaFrontccc.jpg,https://www.vgchartz.com/game/120422/mark-mcmorris-infinite-air/?region=All
Pro Evolution Soccer 2019,XOne,0.05,Konami,Sports,28 Aug 18,https://www.vgchartz.com/games/boxart/full_6620012AmericaFrontccc.jpg,https://www.vgchartz.com/game/222008/pro-evolution-soccer-2019/?region=All
Golf Club 2019,XOne,0.05,2K Games,Sports,13 Nov 18,https://www.vgchartz.com/games/boxart/full_9855201AmericaFrontccc.jpg,https://www.vgchartz.com/game/222747/golf-club-2019/?region=All
Rugby 18,XOne,0.05,Koch Media,Sports,24 Oct 17,https://www.vgchartz.com/games/boxart/full_7559913AmericaFrontccc.jpg,https://www.vgchartz.com/game/213703/rugby-18/?region=All
Ashes Cricket,XOne,0.05,Koch Media,Sports,16 Nov 17,https://www.vgchartz.com/games/boxart/full_3347310PALFrontccc.jpg,https://www.vgchartz.com/game/220314/ashes-cricket/?region=All
Mutant Football League: Dynasty Edition,XOne,0.04,Nighthawk Interactive,Sports,30 Oct 18,https://www.vgchartz.com/games/boxart/full_9993914AmericaFrontccc.jpg,https://www.vgchartz.com/game/222337/mutant-football-league-dynasty-edition/?region=All
Don Bradman Cricket 14,XOne,0.04,Tru Blu Entertainment,Sports,01 Apr 15,https://www.vgchartz.com/games/boxart/full_3126819PALFrontccc.jpg,https://www.vgchartz.com/game/85044/don-bradman-cricket-14/?region=All
Tennis World Tour,XOne,0.04,Bigben Interactive,Sports,22 May 18,https://www.vgchartz.com/games/boxart/full_4076374AmericaFrontccc.jpg,https://www.vgchartz.com/game/220642/tennis-world-tour/?region=All
Rugby League Live 4,XOne,0.02,Tru Blu Entertainment,Sports,28 Jul 17,https://www.vgchartz.com/games/boxart/full_8723126PALFrontccc.jpg,https://www.vgchartz.com/game/194440/rugby-league-live-4/?region=All
Rugby World Cup 2015,XOne,0.02,Big Ben Interactive,Sports,04 Sep 15,https://www.vgchartz.com/games/boxart/full_1061563PALFrontccc.jpg,https://www.vgchartz.com/game/86107/rugby-world-cup-2015/?region=All
8 to Glory: The Official Game of the PBR,XOne,0.02,THQ Nordic,Sports,30 Oct 18,https://www.vgchartz.com/games/boxart/full_9556006AmericaFrontccc.jpg,https://www.vgchartz.com/game/222914/8-to-glory-the-official-game-of-the-pbr/?region=All
Crayola Scoot,XOne,0.02,Outright Games,Sports,16 Oct 18,https://www.vgchartz.com/games/boxart/full_4710408AmericaFrontccc.jpg,https://www.vgchartz.com/game/222530/crayola-scoot/?region=All
Rugby League Live 3,XOne,0.01,Tru Blu Entertainment,Sports,17 Sep 15,https://www.vgchartz.com/games/boxart/full_1781331PALFrontccc.jpg,https://www.vgchartz.com/game/85873/rugby-league-live-3/?region=All
Rugby Challenge 3,XOne,0.01,Alternative Software,Sports,22 Apr 16,https://www.vgchartz.com/games/boxart/full_3762352PALFrontccc.jpg,https://www.vgchartz.com/game/86214/rugby-challenge-3/?region=All
Halo Wars 2,XOne,0.51,Microsoft Studios,Strategy,21 Feb 17,https://www.vgchartz.com/games/boxart/full_35726AmericaFrontccc.png,https://www.vgchartz.com/game/86148/halo-wars-2/?region=All
XCOM 2,XOne,0.19,2K Games,Strategy,27 Sep 16,https://www.vgchartz.com/games/boxart/full_7992096AmericaFrontccc.jpg,https://www.vgchartz.com/game/117545/xcom-2/?region=All
Constructor HD,XOne,0.07,Deep Silver,Strategy,11 Jul 17,https://www.vgchartz.com/games/boxart/full_8610775PALFrontccc.jpg,https://www.vgchartz.com/game/172864/constructor-hd/?region=All
Aven Colony,XOne,0.06,Sold Out,Strategy,01 Aug 17,https://www.vgchartz.com/games/boxart/full_3455500AmericaFrontccc.jpg,https://www.vgchartz.com/game/173110/aven-colony/?region=All
The Banner Saga Trilogy - Bonus Edition,XOne,0.05,505 Games,Strategy,27 Jul 18,https://www.vgchartz.com/games/boxart/full_2940804AmericaFrontccc.jpg,https://www.vgchartz.com/game/221897/the-banner-saga-trilogy-bonus-edition/?region=All
8-Bit Armies,XOne,0.03,Soedesco,Strategy,21 Sep 18,https://www.vgchartz.com/games/boxart/full_6781794AmericaFrontccc.jpg,https://www.vgchartz.com/game/222256/8-bit-armies/?region=All
Worms: WMD,XOne,0.02,Team17 Digital Ltd,Strategy,23 Aug 16,https://www.vgchartz.com/games/boxart/full_2850776AmericaFrontccc.jpg,https://www.vgchartz.com/game/120420/worms-wmd/?region=All
